word,phonetic,translation,tag
骨,ほね,骨；骨架；骨气,n3
骨折,こっせつ,骨折,n3
根,ね,根；起源；性质,n3
左右,さゆう,左右；周围；支配,n3
最終,さいしゅう,最后，最末尾,n3
最低,さいてい,最低；最坏,n3
細長い,ほそながい,细长的,n3
載せる,のせる,放上；刊载,n3
載る,のる,放在……上；登载,n3
削る,けずる,削；削减,n3
昨日,さくじつ,（书面语）昨日，昨天,n3
雑巾,ぞうきん,抹布,n3
参考,さんこう,参考，参照,n3
算数,さんすう,算术；计算,n3
使用,しよう,使用，用,n3
司会,しかい,主持，主持人,n3
始発,しはつ,起点，始发；头班车,n3
市場,いちば,（具体）集市，市场,n3
市場,しじょう,（抽象）市场；交易所,n3
市内,しない,市内,n3
指示,しじ,指示，命令,n3
指定,してい,指定,n3
指導,しどう,指导,n3
支店,してん,分店，分公司,n3
支払う,しはらう,支付,n3
氏名,しめい,姓名,n3
資源,しげん,资源,n3
飼う,かう,饲养,n3
歯磨き,はみがき,刷牙；牙膏,n3
事情,じじょう,情况，缘故,n3
事務,じむ,事务，办公,n3
持ち帰る,もちかえる,带回（东西）,n3
時期,じき,时期，期间,n3
時刻,じこく,时刻；时间,n3
次々,つぎつぎ,连续不断，相继,n3
示す,しめす,出示，给对方看；表示；指示,n3
実,み,果实；内容,n3
実に,じつに,实在，的确,n3
実験,じっけん,实验,n3
実行,じっこう,实行,n3
実習,じっしゅう,实习,n3
実用,じつよう,实用,n3
実力,じつりょく,实力,n3
芝生,しばふ,草坪,n3
煮る,にる,煮，炖,n3
車内,しゃない,车内,n3
主張,しゅちょう,主张，论点,n3
主要,しゅよう,主要,n3
取り出す,とりだす,拿出；（从众多事物中）选出,n3
取り消す,とりけす,取消；吊销,n3
取り替える,とりかえる,更换；互换,n3
手術,しゅじゅつ,手术,n3
手段,しゅだん,手段,n3
首相,しゅしょう,首相,n3
首都,しゅと,首都,n3
受験,じゅけん,报考,n3
就職,しゅうしょく,就职，找到工作,n3
終了,しゅうりょう,结束,n3
集中,しゅうちゅう,集中,n3
従う,したがう,跟随；听从；依照；（「…に従って」）随着……,n3
重なる,かさなる,重叠；赶在一起,n3
重ねる,かさねる,重叠地堆放；反复,n3
重大,じゅうだい,重大，重要，严重,n3
祝い,いわい,祝贺，祝福，祝愿,n3
塾,じゅく,补习班,n3
出勤,しゅっきん,出勤，上班,n3
出身,しゅっしん,籍贯；出身；毕业,n3
順番,じゅんばん,顺序，依次，轮流,n3
初級,しょきゅう,初级,n3
女子,じょし,女孩子；女子,n3
商業,しょうぎょう,商业,n3
商店,しょうてん,商店,n3
商品,しょうひん,商品,n3
奨学金,しょうがくきん,奖学金；助学贷款,n3
小型,こがた,小型,n3
小遣い,こづかい,零钱，零用钱,n3
小指,こゆび,小拇指,n3
小麦,こむぎ,小麦,n3
少しも,すこしも,一点也（不）……,n3
招待,しょうたい,招待，邀请,n3
消極的,しょうきょくてき,消极的,n3
消費,しょうひ,消费；花费,n3
証明,しょうめい,证明；证据,n3
上級,じょうきゅう,上级；高年级,n3
乗せる,のせる,载，乘；诱骗,n3
乗車,じょうしゃ,乘车,n3
常に,つねに,时常，经常,n3
畳む,たたむ,叠；合上；关闭；藏在心里,n3
飾り,かざり,装饰,n3
拭く,ふく,擦，抹,n3
触れる,ふれる,碰触；涉及,n3
食器,しょっき,餐具,n3
食品,しょくひん,食品,n3
食欲,しょくよく,食欲,n3
伸ばす,のばす,伸长；发挥,n3
伸びる,のびる,伸长；发展；（能力）增强,n3
心臓,しんぞう,心脏,n3
振る,ふる,挥；撒,n3
森林,しんりん,森林,n3
申し込む,もうしこむ,申请；提议,n3
申し訳ない,もうしわけない,十分抱歉,n3
親指,おやゆび,大拇指,n3
親友,しんゆう,亲密的朋友,n3
診察,しんさつ,看病，检查,n3
身長,しんちょう,身高,n3
進学,しんがく,升学,n3
進歩,しんぽ,进步,n3
針,はり,针；刺；指针,n3
人生,じんせい,一生；人生,n3
酢,す,醋,n3
図,ず,图表；地图,n3
性別,せいべつ,性别,n3
成績,せいせき,成绩，成果,n3
正面,しょうめん,正面，前方；直接，面对面,n3
生,なま,生；直接,n3
生き物,いきもの,生物，动物；有生命力的东西,n3
生け花,いけばな,插花；（用艺术手法）插的花,n3
生まれ,うまれ,出生；出生地；出身,n3
生物,せいぶつ,生物,n3
製品,せいひん,制品，产品,n3
税金,ぜいきん,税款，税金,n3
惜しい,おしい,可惜；珍惜；惋惜,n3
石油,せきゆ,石油,n3
先日,せんじつ,前几天，前些日子,n3
宣伝,せんでん,宣传,n3
洗剤,せんざい,洗涤剂，洗衣剂,n3
羨ましい,うらやましい,令人羡慕的,n3
選択,せんたく,选择，挑选,n3
前後,ぜんご,前后；前后颠倒；相继,n3
素敵,すてき,极好，绝妙,n3
組み立てる,くみたてる,组织；装配；安装,n3
倉庫,そうこ,仓库,n3
想像,そうぞう,想象,n3
掃く,はく,扫,n3
増やす,ふやす,增加，增长,n3
増加,ぞうか,增加，增多,n3
憎らしい,にくらしい,可恶的，可憎的；（反语）优秀到令人感到可恨的地步,n3
速度,そくど,速度,n3
袖,そで,袖子，衣袖,n3
尊敬,そんけい,尊敬，敬仰,n3
多少,たしょう,多少；稍微,n3
体重,たいじゅう,体重,n3
対する,たいする,面对；对待；比较；关于,n3
待ち合わせる,まちあわせる,等候，碰头，会面，约定,n3
滞在,たいざい,逗留，旅居,n3
代金,だいきん,货款，款,n3
代表,だいひょう,代表,n3
大会,たいかい,大会，大赛,n3
大小,だいしょう,大与小,n3
単位,たんい,（计算中使用的）单位；学分,n3
単語,たんご,单词,n3
男子,だんし,男孩子；男子,n3
知識,ちしき,知识,n3
地味,じみ,素净；质朴,n3
着替え,きがえ,换衣服；换的衣服,n3
中身,なかみ,容纳的东西，内容,n3
仲,なか,关系，交情,n3
注ぐ,そそぐ,流入；倒入；灌注，倾注,n3
注文,ちゅうもん,订购；要求,n3
眺める,ながめる,眺望；盯着看,n3
調査,ちょうさ,调查,n3
沈む,しずむ,下沉；郁闷,n3
追う,おう,追赶，追求；赶走,n3
痛む,いたむ,疼痛；痛苦,n3
通学,つうがく,上下学,n3
通勤,つうきん,通勤，上下班,n3
通行,つうこう,通行,n3
通知,つうち,通知，告知,n3
通訳,つうやく,口译,n3
釣り,つり,钓鱼；零钱,n3
停電,ていでん,停电,n3
定員,ていいん,定员，规定的人数,n3
定期券,ていきけん,月票，定期车票,n3
程度,ていど,程度；（数量）……左右,n3
締める,しめる,系紧，勒紧；节约,n3
締め切り,しめきり,截止日期,n3
諦める,あきらめる,放弃，死心,n3
敵,てき,敌人；对手,n3
適当,てきとう,适当，酌情；随便，敷衍,n3
鉄,てつ,铁；钢铁般的，坚强的,n3
鉄道,てつどう,铁路，铁道,n3
点[つ]く,つく,点着；（灯）开着,n3
点数,てんすう,分数；（表示物品的）件数,n3
電卓,でんたく,电子计算器,n3
電池,でんち,电池,n3
吐く,はく,吐；呕吐；冒出；吐露,n3
登山,とざん,爬山,n3
登場,とうじょう,登场；出现,n3
怒鳴る,どなる,大声喊叫；大声训斥,n3
凍る,こおる,结冰,n3
当日,とうじつ,当日，当天,n3
頭痛,ずつう,头痛；烦恼,n3
動作,どうさ,动作,n3
同時,どうじ,同时,n3
憧れる,あこがれる,憧憬，向往,n3
道路,どうろ,道路,n3
得る,える,得到；能够,n3
特徴,とくちょう,特征，特色,n3
毒,どく,毒,n3
突然,とつぜん,突然,n3
日帰り,ひがえり,当天往返,n3
日常,にちじょう,日常，平时,n3
日程,にってい,日程,n3
入力,にゅうりょく,输入,n3
年寄り,としより,老人，上年纪的人,n3
年齢,ねんれい,年龄,n3
悩む,なやむ,烦恼，苦恼；（因疾病）感到痛苦,n3
納得,なっとく,理解，同意,n3
農業,のうぎょう,农业,n3
波,なみ,波浪；潮流；起伏,n3
派手,はで,华丽，花哨；阔绰，浮夸,n3
破る,やぶる,撕裂，弄破；损坏；违规；破（纪录）,n3
破れる,やぶれる,撕破；打破；决裂,n3
梅,うめ,梅树；梅子,n3
売り切れる,うりきれる,全部售完,n3
剝[む]く,むく,剥,n3
泊める,とめる,留人住下；让船进港,n3
畑,はたけ,田地；专业的领域,n3
発売,はつばい,卖，发售,n3
発表,はっぴょう,发表，公布,n3
抜ける,ぬける,漏掉；脱落,n3
比較,ひかく,比较,n3
飛び出す,とびだす,飞出，跑出；突然出现；鼓出，突出,n3
美容,びよう,美容,n3
膝,ひざ,膝盖,n3
必ずしも,かならずしも,（后接否定）未必,n3
筆者,ひっしゃ,笔者，作者,n3
紐[ひも],ひも,带子，细绳,n3
氷,こおり,冰,n3
表,ひょう,表格；……表,n3
表現,ひょうげん,表现，表达,n3
表面,ひょうめん,表面；外表,n3
描く,えがく,画；描写；想象,n3
描く,かく,画,n3
秒,びょう,秒,n3
品,しな,物品；商品；质量,n3
貧しい,まずしい,贫穷；贫乏,n3
不足,ふそく,不足；不满足,n3
付き合う,つきあう,交往；陪同,n3
父母,ふぼ,父母,n3
部品,ぶひん,零件，部件,n3
部分,ぶぶん,部分，一部分,n3
物価,ぶっか,物价,n3
分,ぶん,部分；份；程度；地位,n3
粉,こな,粉，粉末,n3
文句,もんく,词句；牢骚,n3
平気,へいき,冷静，不介意，不在乎,n3
平均,へいきん,平均；平均值,n3
平等,びょうどう,平等，同等,n3
柄,がら,体格；人品；身份；花样,n3
癖,くせ,习惯，毛病；（非比寻常的）特点,n3
別々,べつべつ,分别；各自,n3
別れ,わかれ,分离，告别；永别,n3
片道,かたみち,单程,n3
歩道,ほどう,人行道,n3
募集,ぼしゅう,募集，招募,n3
包み,つつみ,包裹，包装,n3
包丁,ほうちょう,菜刀,n3
抱く,いだく,抱；怀有,n3
抱く,だく,抱，搂,n3
放る,ほうる,抛；丢开，放弃,n3
訪問,ほうもん,访问，拜访,n3
飽きる,あきる,厌烦，厌倦,n3
防ぐ,ふせぐ,防御；阻挡；预防,n3
本人,ほんにん,本人,n3
埋める,うめる,填；填满；弥补,n3
満点,まんてん,满分；绝佳,n3
未来,みらい,未来，将来,n3
夢中,むちゅう,热衷,n3
無料,むりょう,免费,n3
名刺,めいし,名片,n3
明ける,あける,天亮；（季节、时期等）结束,n3
免許,めんきょ,许可；执照,n3
面接,めんせつ,面试,n3
面倒,めんどう,麻烦；照顾,n3
目標,もくひょう,目标，指标,n3
役所,やくしょ,官署，机关,n3
約,やく,约定；简要；大约,n3
訳,わけ,意思；理由，原因,n3
優勝,ゆうしょう,冠军,n3
予報,よほう,预报，天气预报,n3
与える,あたえる,给，给予；使蒙受,n3
来店,らいてん,来店,n3
頼る,たよる,依靠，依赖,n3
落ち着く,おちつく,沉着；安定；平静（下来）,n3
理科,りか,理科,n3
理想,りそう,理想,n3
離す,はなす,使离开；隔开,n3
流れ,ながれ,流，流水；流程；潮流,n3
流行,りゅうこう,流行；（疾病）蔓延,n3
留守番,るすばん,看家，看家人,n3
旅,たび,旅行，旅游,n3
両替,りょうがえ,兑换（货币）,n3
量,りょう,分量，数量,n3
冷ます,さます,冷却；泼冷水,n3
冷める,さめる,变冷；减退,n3
冷やす,ひやす,冰镇；使冷静,n3
話しかける,はなしかける,打招呼；开始说,n3
話し合う,はなしあう,谈话，商量,n3
嗅ぐ,かぐ,闻,n3
かゆい,かゆい,痒,n3
箇所,かしょ,……处；地方,n3
向き,むき,朝向……；适合……,n3
〜向け,〜むけ,面向……，以……为对象,n3
〜合う,〜あう,互相……，一起……,n3
込み,こみ,包含……在内,n3
作り,つくり,（用……）做的,n3
産,さん,……生产,n3
〜寺,〜じ,……寺,n3
〜所,〜しょ,……所,n3
〜書,〜しょ,……书，……单据,n3
場,じょう,……场,n3
性,せい,……性；性别；性质,n3
〜通,〜つう,（书信或文件等）……封，……份,n3
〜泊,〜はく,……宿,n3
費,ひ,……费,n3
〜料,〜りょう,……费；……材料,n3
あくび,あくび,（打）哈欠,n3
いくらでも,いくらでも,很多；不论多少,n3
うろうろ,うろうろ,到处走动，徘徊,n3
おいて,おいて,在……，于……,n3
おお,おお,（表示感动、吃惊）啊；（粗鲁的应答）嗯；（突然想起）啊,n3
オーダー,order,顺序；订货,n3
おむつ,おむつ,尿布，尿裤,n3
お年玉,おとしだま,压岁钱,n3
罹[かか]る,かかる,患（病），遭（灾）,n3
搔[か]く,かく,搔；扒；出（汗）,n3
カフェ,(フ) café,咖啡；咖啡厅,n3
からから,からから,干燥，干巴巴,n3
がらがら,がらがら,（坚硬的物体碰撞或破裂时发出很大的声音）轰隆；（里面的人和物很少）空旷；声音沙哑,n3
かわいらしい,かわいらしい,讨人喜欢的；小巧玲珑的,n3
ぐらぐら,ぐらぐら,（牙齿、房屋、决心等）摇晃状⓪；（水等烧沸时）咕嘟咕嘟声①,n3
クリーム,cream,奶油；乳液；冰激凌,n3
こぼす,こぼす,洒，泼；抱怨,n3
こぼれる,こぼれる,洒；洋溢,n3
サークル,circle,圆；小组，社团,n3
ざあざあ,ざあざあ,（雨）哗啦哗啦,n3
サボる,さぼる,偷懒；逃学，旷工,n3
スケジュール,schedule,日程（表）,n3
ずるい,ずるい,狡猾，奸猾,n3
その場,そのば,当场；当时,n3
それでも,それでも,即使那样,n3
たった,たった,只，仅,n3
だるい,だるい,发倦，慵懒,n3
ちかちか,ちかちか,（光亮等）一闪一灭；（眼睛因受到强光刺激而）刺痛,n3
ところが,ところが,然而，可是,n3
ドレッシング,dressing,调味汁，沙拉酱,n3
なぜか,なぜか,不知道为什么,n3
なんか,なんか,之类，等,n3
ピーマン,(フ) piment,青椒，灯笼椒,n3
ヒント,hint,暗示，启发,n3
ぺらぺら,ぺらぺら,（外语等）流利,n3
ベンチ,bench,长椅，长凳,n3
ホームステイ,homestay,（留学生）寄宿在别人家中,n3
まあ,まあ,（表示吃惊、感叹）哎哟，哎呀；还可以；（安慰或鼓励对方）好了好了,n3
マラソン,marathon,马拉松,n3
もったいない,もったいない,浪费，可惜；不胜惶恐，受之有愧,n3
やり直す,やりなおす,重做，再做,n3
レシート,receipt,收据,n3
レシピ,recipe,烹调法，菜谱,n3
愛用,あいよう,喜欢用,n3
暗証番号,あんしょうばんごう,密码,n3
異常,いじょう,异常，反常,n3
一応,いちおう,（大致做了）一下，姑且,n3
一時,いちじ,某时，当时；暂时，片刻；一时，临时,n3
一人暮らし,ひとりぐらし,一个人生活,n3
一晩,ひとばん,一晚，一晚上,n3
一部分,いちぶぶん,一部分,n3
飲料,いんりょう,饮料,n3
運休,うんきゅう,（公共交通）停驶,n3
越える,こえる,越过,n3
汚す,よごす,弄脏,n3
応募,おうぼ,应募，报名参加,n3
可,か,可，可以；及格,n3
可能性,かのうせい,可能性,n3
花壇,かだん,花坛,n3
花瓶,かびん,花瓶,n3
画家,がか,画家,n3
会計,かいけい,会计；结账,n3
解決,かいけつ,解决,n3
回す,まわす,转动；依次传递,n3
回り,まわり,旋转,n3
回収,かいしゅう,回收；收回,n3
外食,がいしょく,在外面吃饭,n3
柿,かき,柿子,n3
各〜,かく〜,各，每个,n3
乾かす,かわかす,弄干,n3
巻,かん,（书籍）卷，书,n3
たまる,たまる,忍耐，忍受,n3
観察,かんさつ,观察,n3
丘,おか,山岗，小山,n3
共通点,きょうつうてん,共同点,n3
曲げる,まげる,弄弯；歪曲,n3
空き,あき,空缺；空闲；空的物品；空地，空隙,n3
空席,くうせき,空座；空缺的职位,n3
掲示板,けいじばん,布告栏,n3
経由,けいゆ,经由；通过,n3
件,けん,事情；……件,n3
建設,けんせつ,建设,n3
現存,げんそん,现存，现有,n3
言い直す,いいなおす,重说；换个说法,n3
向かい合う,むかいあう,相对，面对面,n3
広告,こうこく,广告，宣传,n3
広場,ひろば,广场,n3
行き先,いきさき,目的地，去的地方,n3
降り出す,ふりだす,（雨、雪等）开始下,n3
降り続く,ふりつづく,持续下（雨、雪）,n3
今頃,いまごろ,现在，这个时候；现在才,n3
混ぜる,まぜる,掺和；混合,n3
再,さい,再……，重新……,n3
最多,さいた,最多,n3
最中,さいちゅう,最盛时期，正在进行,n3
作り,つくり,构造，样式；（つくり）体格；装作,n3
作り出す,つくりだす,开始做；创造出；生产,n3
作り直す,つくりなおす,重新做,n3
残業,ざんぎょう,加班,n3
市役所,しやくしょ,市政府,n3
思える,おもえる,觉得，感到,n3
支出,ししゅつ,支出，开支,n3
試食,ししょく,试吃,n3
持ち帰り,もちかえり,带回去；外带,n3
持ち物,もちもの,所有物；携带物品,n3
持ち歩く,もちあるく,拿着走,n3
時給,じきゅう,时薪,n3
時刻表,じこくひょう,时刻表,n3
治す,なおす,医治,n3
自慢,じまん,自夸，骄傲,n3
室内,しつない,室内,n3
実家,じっか,（出生地的）老家，父母家,n3
車庫,しゃこ,车库,n3
借金,しゃっきん,借钱，欠债,n3
若者,わかもの,年轻人,n3
受かる,うかる,合格，考上,n3
受け取る,うけとる,接收；理解,n3
受け入れる,うけいれる,采纳；收进,n3
修理,しゅうり,修理,n3
終点,しゅうてん,终点站；终点,n3
週刊誌,しゅうかんし,周刊杂志,n3
出し合う,だしあう,互相拿出，大家出（钱、物等）,n3
出国,しゅっこく,出国，出境,n3
出入り,でいり,进出；常客；收支,n3
書き直す,かきなおす,重新写，改写,n3
笑い,わらい,笑；嘲笑,n3
上品,じょうひん,典雅，雅致,n3
食後,しょくご,饭后,n3
慎重,しんちょう,慎重，谨慎,n3
振り,ふり,挥动；姿态，举止；假装,n3
振り込む,ふりこむ,存入，汇入,n3
新入,しんにゅう,新加入,n3
親子,おやこ,父母和子女；具有主从关系的两个事物,n3
診断,しんだん,诊断；检查，分析,n3
進んで,すすんで,自愿，主动地,n3
人工,じんこう,人工，人造,n3
人差し指,ひとさしゆび,食指,n3
人数,にんずう,人数,n3
酔う,よう,醉；晕（车、船等）；陶醉,n3
数年,すうねん,数年，几年,n3
制限,せいげん,限制，节制,n3
制服,せいふく,制服,n3
正常,せいじょう,正常,n3
盛ん,さかん,繁荣；旺盛,n3
専門家,せんもんか,专家,n3
洗濯物,せんたくもの,要洗的衣物；洗过的衣物,n3
染み,しみ,（液体等）色斑，污渍；污点，玷污；（皮肤上的）斑点，老年斑,n3
線路,せんろ,铁路，轨道,n3
前回,ぜんかい,上次，上回,n3
早め,はやめ,提前，早些,n3
早める,はやめる,提前，提早,n3
走り回る,はしりまわる,到处跑；（忙得）四处奔走,n3
送信,そうしん,发送,n3
測る,はかる,（长度、高度、面积等）测量,n3
足音,あしおと,脚步声；（比喻）来临的迹象,n3
孫,まご,孙子，孙女,n3
体力,たいりょく,体力,n3
退屈,たいくつ,无聊；厌倦,n3
大家,おおや,房东,n3
大量,たいりょう,大量，多量,n3
奪う,うばう,抢夺；剥夺；强烈地吸引,n3
単に,たんに,（不）仅，（不）只,n3
担当,たんとう,担任，担当,n3
担任,たんにん,担任，担当,n3
短気,たんき,性情急躁,n3
団体,だんたい,集团，团体,n3
知り合う,しりあう,结识，认识,n3
中古,ちゅうこ,半旧半新，二手,n3
仲直り,なかなおり,和好，言归于好,n3
調味料,ちょうみりょう,调料，佐料,n3
長時間,ちょうじかん,长时间,n3
通りかかる,とおりかかる,恰巧路过,n3
通り過ぎる,とおりすぎる,走过，越过,n3
通帳,つうちょう,存折,n3
程,ほど,程度；限度；左右,n3
締まる,しまる,紧，紧绷；紧张,n3
天井,てんじょう,顶棚，天花板；物体内部最高处,n3
店長,てんちょう,店长,n3
転ぶ,ころぶ,跌倒,n3
電球,でんきゅう,电灯泡,n3
登り,のぼり,攀登，登上,n3
度,たび,次，回；每当,n3
土地,とち,土地；当地,n3
東側,ひがしがわ,东侧,n3
豆,まめ,豆；小型的,n3
同級生,どうきゅうせい,同班同学，同年级同学,n3
特長,とくちょう,特长,n3
内科,ないか,内科,n3
謎,なぞ,谜；暗示；谜语,n3
日時,にちじ,日期和时间,n3
年間,ねんかん,年代；一年,n3
売り上げ,うりあげ,销售额，营业额,n3
縛る,しばる,捆；束缚,n3
発言,はつげん,发言,n3
発生,はっせい,发生；出现,n3
半々,はんはん,各半，一半对一半,n3
反〜,はん〜,反……,n3
秘書,ひしょ,秘书,n3
非常,ひじょう,紧急；非常,n3
美容院,びよういん,美容院；美发厅,n3
不〜,ふ〜,不……,n3
不動産,ふどうさん,房地产，不动产,n3
夫婦,ふうふ,夫妇，夫妻,n3
府,ふ,（地方行政区单位）府；（政府机关）部门,n3
腐る,くさる,腐烂；腐朽；消沉,n3
副,ふく,副……,n3
服装,ふくそう,服装，穿着,n3
物語,ものがたり,故事；传说,n3
片方,かたほう,两个中的一个,n3
返信,へんしん,回信,n3
歩き回る,あるきまわる,到处走动，徘徊,n3
歩行者,ほこうしゃ,步行者，行人,n3
泡,あわ,泡，沫，水花,n3
本日,ほんじつ,本日，今天,n3
本文,ほんぶん,正文；本文，原文,n3
木の葉,このは,树叶,n3
薬局,やっきょく,药房，取药处,n3
薬指,くすりゆび,无名指,n3
予想,よそう,预想，预料,n3
予想外,よそうがい,出乎预料,n3
余る,あまる,剩余,n3
洋式,ようしき,西式,n3
洋食,ようしょく,西餐,n3
溶ける,とける,溶化；融化；熔化,n3
用量,ようりょう,（药物的）用量，剂量,n3
翌日,よくじつ,次日，第二天，翌日,n3
翌年,よくねん,次年，第二年，翌年,n3
領収書,りょうしゅうしょ,发票,n3
冷凍,れいとう,冷冻,n3
連休,れんきゅう,连假,n3
和菓子,わがし,日式点心,n3
和室,わしつ,日式房间,n3
働き,はたらき,工作；功绩；功能,n3
切れ,きれ,锋利程度；切片；机敏；……用完,n3
どっと,どっと,一齐发出声音状；突然蜂拥而至；突然倒下,n3
成る,なる,完成；实现；能够做到；由……构成,n3
詰める,つめる,塞满；堵住；缩短,n3
越す,こす,越过；翻过；超过,n3
浮く,うく,浮，漂浮；心神不宁,n3
勢い,いきおい,气势，势头；趋势；顺势,n3
プロ,professional,职业的，专家,n3
高価,こうか,高价，大价钱的,n3
縮小,しゅくしょう,缩小，缩减,n3
不規則,ふきそく,无规律的，不整齐的,n3
嫌う,きらう,讨厌,n3
右折,うせつ,右拐，右转弯,n3
入社,にゅうしゃ,进入公司，就职,n3
複数,ふくすう,复数，有两个以上,n3
地下,ちか,地下；阴间,n3
直後,ちょくご,紧接在……后面,n3
下線,かせん,下划线,n3
それなのに,それなのに,尽管那样……还是……,n3
訓練,くんれん,训练，培训,n3
平和,へいわ,和睦，和平,n3
感覚,かんかく,感觉，知觉；感受,n3
伝言,でんごん,传话，带口信,n3
相変わらず,あいかわらず,依然，照旧,n3
判子,はんこ,印章，图章,n3
ふと,ふと,不经意，无意中，突然,n3
申し込み,もうしこみ,提议；申请，报名，预约,n3
受け取り,うけとり,收，领；收据,n3
くたびれる,くたびれる,疲劳；穿旧，用旧,n3
同様,どうよう,同样，一样,n3
取り込む,とりこむ,拿进来；采用，采纳,n3
あふれる,あふれる,溢出；很多,n3
おやつ,おやつ,点心，零食,n3
はう,はう,爬,n3
姪[めい],めい,侄女，外甥女,n3
もっとも,もっとも,话虽如此，可是；合理，正当,n3
ろうそく,ろうそく,蜡烛,n3
ゆでる,ゆでる,煮，烫；焯水,n3
くわえる,くわえる,衔，叼,n3
かじる,かじる,咬，啃；略懂一二,n3
あらゆる,あらゆる,所有的，一切的,n3
アレルギー,(ド) allergie,过敏,n3
ガイドブック,guidebook,指导手册，指南,n3
カルチャー,culture,文化,n3
クイズ,quiz,竞猜，智力问答,n3
グランド,grand,宏大，盛大,n3
コーナー,corner,拐角；柜台，专柜；专栏，节目,n3
コミュニケーション,communication,交流，沟通,n3
ゴム,(オ) gom,橡胶，用橡胶制作的东西,n3
御無沙汰,ごぶさた,好久未见，久疏问候,n3
さらさら,さらさら,沙沙声；流畅地；干燥,n3
しつこい,しつこい,浓烈的；纠缠不休的,n3
スタンド,stand,台，座；看台，观览席,n3
スピーカー,speaker,扬声器，扩音器；说话的人,n3
そっと,そっと,静悄悄地；偷偷地,n3
だらしない,だらしない,散漫的，邋遢的；没出息的,n3
チャレンジ,challenge,挑战,n3
トレーニング,training,训练，锻炼,n3
ハイキング,hiking,远足，徒步旅行,n3
バレエ,(フ) ballet,芭蕾舞,n3
ヒーター,heater,电热器；取暖装置,n3
ピクニック,picnic,郊游，野炊,n3
ファスナー,fastener,拉链,n3
ブーツ,boots,长靴,n3
ペットボトル,PET bottle,塑料瓶,n3
ペンキ,(オ) pek,油漆,n3
マイク,microphone,麦克风，话筒,n3
もしかしたら,もしかしたら,或许，可能,n3
ラケット,racket,球拍,n3
レンズ,lens,透镜，镜片,n3
ロケット,rocket,火箭，火箭发动机,n3
扱う,あつかう,对待；处理，应对；操作,n3
案,あん,想法，主意；方案,n3
慰める,なぐさめる,安慰；抚慰,n3
衣服,いふく,衣服，衣裳,n3
引き出す,ひきだす,抽出，拉出；提取；激发,n3
引っ掛ける,ひっかける,挂；溅上；欺骗,n3
延期,えんき,延期，挪后,n3
応援,おうえん,援助；助威,n3
応接,おうせつ,接待，招待,n3
屋外,おくがい,室外，户外,n3
仮定,かてい,假定，假设,n3
回数,かいすう,回数，次数,n3
快晴,かいせい,天空晴朗，大晴天,n3
改札,かいさつ,检票,n3
絵の具,えのぐ,绘画颜料,n3
絵画,かいが,绘画,n3
開会,かいかい,开会,n3
確実,かくじつ,确定，确凿,n3
覚める,さめる,醒过来；清醒,n3
顎,あご,下巴，下颚,n3
感激,かんげき,感动，激动,n3
感心,かんしん,钦佩，佩服,n3
観客,かんきゃく,观众,n3
基づく,もとづく,根据；起因于,n3
機関,きかん,机关，组织；机械，装置,n3
詰まる,つまる,堵塞；塞满；窘迫,n3
漁師,りょうし,渔民，渔夫,n3
教わる,おそわる,向……学习，受教,n3
響く,ひびく,响，回响；影响,n3
勤め,つとめ,工作，干活,n3
型,かた,模型；样式；（老）规矩,n3
掲示,けいじ,布告，告示,n3
蛍光灯,けいこうとう,荧光灯，日光灯,n3
欠点,けってん,缺点,n3
血圧,けつあつ,血压,n3
見本,みほん,样品；榜样,n3
現れ,あらわれ,显露，体现,n3
呼びかける,よびかける,打招呼；呼吁，号召,n3
語学,ごがく,外语；语言学,n3
工夫,くふう,设法；动脑筋,n3
校庭,こうてい,校园，操场,n3
構わない,かまわない,没关系；不在意,n3
講演,こうえん,演讲，演说,n3
今にも,いまにも,眼看，就要,n3
混雑,こんざつ,拥挤，杂乱,n3
採る,とる,采；录用,n3
作物,さくもつ,农作物，庄稼,n3
札,さつ,纸币，钞票,n3
姿勢,しせい,姿势；态度，姿态,n3
思いつく,おもいつく,忽然想出；想起,n3
支払い,しはらい,支付，付款,n3
旨,むね,中心思想，要点，大意；以……为宗旨,n3
持参,じさん,带来，带去,n3
次第,しだい,顺序；情况，缘由,n3
自宅,じたく,私宅，自己的房子,n3
湿気,しっけ,湿气，潮气,n3
実物,じつぶつ,实物,n3
斜め,ななめ,倾斜，歪；心情差,n3
車道,しゃどう,车道,n3
取っ手,とって,把手,n3
取り上げる,とりあげる,拿起，举起；采纳，受理；没收，征收,n3
したがって,したがって,因此，因而,n3
汁,しる,汁液，浆；（味噌）汤,n3
勝ち,かち,赢，胜利,n3
少数,しょうすう,少数，数量少,n3
上下,じょうげ,上下；上下级,n3
城,しろ,城郭，城堡,n3
職人,しょくにん,工匠，手工艺人,n3
申し訳,もうしわけ,申辩，辩解,n3
申請,しんせい,申请,n3
芯,しん,芯；核心，中心,n3
図書,としょ,图书，书籍,n3
水筒,すいとう,水筒，水壶,n3
世紀,せいき,世纪,n3
正門,せいもん,正门，前门,n3
清潔,せいけつ,干净；纯洁,n3
清掃,せいそう,清扫，打扫,n3
生える,はえる,生，长,n3
双子,ふたご,孪生，双胞胎,n3
葬式,そうしき,葬礼，丧事,n3
束,たば,束，捆，把,n3
足跡,あしあと,脚印；踪迹；成就,n3
続き,つづき,连接情况，接续；续编，后续；接在名词后表示持续或与之相连,n3
